x_mm,y_mm,z_mm,base_yaw_deg,shoulder_pitch_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg
-174.7278456579418,167.3710680472143,-256.45114790567453,136.23194588427143,95.1431698878743,-60.192589508153056,11.377384446794492,-85.71622904416112
30.781355025916202,-253.73037780723666,-273.29663222651436,96.91704828842194,102.9172778907272,35.92344407542839,-9.143107354304808,81.01308052435628
164.6283348890142,-339.0162489125902,265.86463263651103,-64.09851080624489,0.7796159311876287,-77.32361055428042,54.24361199726402,97.47516088430548
-114.6734830196805,97.7271761471638,-23.73836841445935,-40.438340572543396,-16.710522291836252,-121.67118848669428,-86.40879139623598,-114.72528632824466
305.5963348181912,-96.04080995522102,-48.7511150800148,-17.44654813132182,-32.509867871075606,11.30072975243231,75.15109836372652,-19.798610711636506
-181.5058990674478,216.2813120617473,-127.65719336136297,130.00378205278608,80.3905155513619,15.215819223025687,-87.35027300251487,19.95002667871997
153.155142395703,164.98720975095588,189.22256536076523,-132.8700879905695,-11.30213573249456,-125.20685243329265,-37.85101954243029,71.91986366232692
283.27971734962944,-134.5805531814282,286.9426615401773,-25.411461985853837,27.249682919547222,-114.02048959118491,48.550738676251356,-113.22684248761136
-8.387368755083315,-137.29349019501166,-258.0716460691025,86.50409983771,67.51302998484506,0.014092147569515164,71.10346466590869,44.73667553779162
-71.76456212736784,-315.94362820448384,298.67664172917756,-102.79722890925234,-9.450911930951701,-101.17060362674444,84.46174661919149,98.42571715389597
-116.14707849058695,-376.4772010895935,-134.25573908647902,-107.14553103018699,21.0751130810622,8.057945008054258,3.9191107953319366,104.82409209551665
-195.54851813053094,187.07041247845473,-161.69377963065173,136.2693574653204,5.311105150347536,-18.2779465138881,83.20465781446134,-78.83845081182987
130.18863629387428,-163.90862460119047,32.8389216629857,128.45926208479761,-27.7838698317053,-124.27859536839736,-58.84235026087976,114.3637890524371
58.86829404862868,37.87307518101142,-188.44910007651993,-147.24468817625964,25.930198788924297,24.407450256812947,90.19550318334545,-99.1388394720254
-57.30379825457777,-84.6647687650472,350.7521011723846,55.9086130492516,-11.33026598199558,-68.09949218099962,-63.33588845676679,26.75341354253034
45.22894426581764,188.03033634349387,448.2669449546501,76.47497902445004,-11.97354944417552,-73.16460819704882,12.994026063644322,80.84113906893334
189.41930642629552,261.83317586519087,39.13756181173883,54.116703101993195,96.33074557990386,-77.45578386933583,-35.30019143927639,-66.24325864493436
4.248689501310524,-3.1369165741178993,471.65254366983004,-36.439404305673285,-24.57550816345832,-76.79889805043604,-4.542269714832107,-30.94077041486644
-276.4587461414766,269.1369485331878,-99.48051814885837,135.76885306265703,15.879305265405264,-27.53570135720217,51.4223055483388,76.04199460753006
-65.61309791472762,-113.11337728146864,447.83327618156466,-120.11651479959306,-6.527550068935373,-64.44937154999569,-18.606297510176113,-0.37847247728199
-1.4256783613893833,-4.412914820671555,379.5355651677304,72.09593553016786,17.765244144955528,-96.76909021571652,-36.622190598140286,-114.70851639108166
-119.77737771306793,-407.7824305618621,96.0987939563358,-106.36902413748257,23.16470142831882,-67.63301930897165,45.538327177531826,-79.81580291184127
-118.28411332472919,74.43481918000863,-290.78204872071717,-32.18173067087524,91.37180595279656,-32.301362092647246,70.66468040697889,109.49263169417874
