x_mm,y_mm,z_mm,ok,error_code,alpha_deg,servo0_pwm,servo1_pwm,servo2_pwm,servo3_pwm,command
-120.0,200.0,80.0,1,0,-45,1729,1139,1912,1273,{#000P1729T1500!#001P1139T1500!#002P1912T1500!#003P1273T1500!}
-120.0,200.0,100.0,1,0,-45,1729,1154,1843,1188,{#000P1729T1500!#001P1154T1500!#002P1843T1500!#003P1188T1500!}
-120.0,200.0,120.0,1,0,-45,1729,1144,1725,1080,{#000P1729T1500!#001P1144T1500!#002P1725T1500!#003P1080T1500!}
-120.0,200.0,140.0,1,0,-42,1729,1126,1605,1001,{#000P1729T1500!#001P1126T1500!#002P1605T1500!#003P1001T1500!}
-120.0,200.0,160.0,1,0,-36,1729,1113,1508,962,{#000P1729T1500!#001P1113T1500!#002P1508T1500!#003P0962T1500!}
-120.0,200.0,180.0,0,8,,,,,,
-120.0,200.0,200.0,0,8,,,,,,
-120.0,200.0,220.0,0,8,,,,,,
-120.0,200.0,240.0,0,8,,,,,,
-120.0,200.0,260.0,0,8,,,,,,
-120.0,200.0,280.0,0,8,,,,,,
-120.0,200.0,300.0,0,8,,,,,,
-120.0,200.0,320.0,0,8,,,,,,
-120.0,220.0,0.0,1,0,-45,1711,873,1756,1383,{#000P1711T1500!#001P0873T1500!#002P1756T1500!#003P1383T1500!}
-120.0,220.0,20.0,1,0,-45,1711,935,1791,1355,{#000P1711T1500!#001P0935T1500!#002P1791T1500!#003P1355T1500!}
-120.0,220.0,40.0,1,0,-45,1711,983,1794,1310,{#000P1711T1500!#001P0983T1500!#002P1794T1500!#003P1310T1500!}
-120.0,220.0,60.0,1,0,-45,1711,1018,1767,1249,{#000P1711T1500!#001P1018T1500!#002P1767T1500!#003P1249T1500!}
-120.0,220.0,80.0,1,0,-45,1711,1033,1700,1166,{#000P1711T1500!#001P1033T1500!#002P1700T1500!#003P1166T1500!}
-120.0,220.0,100.0,1,0,-44,1711,1017,1574,1063,{#000P1711T1500!#001P1017T1500!#002P1574T1500!#003P1063T1500!}
-120.0,220.0,120.0,1,0,-39,1711,1054,1581,1072,{#000P1711T1500!#001P1054T1500!#002P1581T1500!#003P1072T1500!}
-120.0,220.0,140.0,1,0,-33,1711,1088,1594,1094,{#000P1711T1500!#001P1088T1500!#002P1594T1500!#003P1094T1500!}
-120.0,220.0,160.0,0,8,,,,,,
-120.0,220.0,180.0,0,8,,,,,,
-120.0,220.0,200.0,0,8,,,,,,
-120.0,220.0,220.0,0,8,,,,,,
-120.0,220.0,240.0,0,8,,,,,,
-120.0,220.0,260.0,0,8,,,,,,
-120.0,220.0,280.0,0,8,,,,,,
-120.0,220.0,300.0,0,8,,,,,,
-120.0,220.0,320.0,0,8,,,,,,
-120.0,240.0,0.0,0,8,,,,,,
-120.0,240.0,20.0,1,0,-36,1696,839,1634,1361,{#000P1696T1500!#001P0839T1500!#002P1634T1500!#003P1361T1500!}
-120.0,240.0,40.0,1,0,-39,1696,866,1574,1252,{#000P1696T1500!#001P0866T1500!#002P1574T1500!#003P1252T1500!}
-120.0,240.0,60.0,1,0,-38,1696,912,1583,1222,{#000P1696T1500!#001P0912T1500!#002P1583T1500!#003P1222T1500!}
-120.0,240.0,80.0,1,0,-36,1696,942,1564,1188,{#000P1696T1500!#001P0942T1500!#002P1564T1500!#003P1188T1500!}
-120.0,240.0,100.0,1,0,-32,1696,988,1593,1201,{#000P1696T1500!#001P0988T1500!#002P1593T1500!#003P1201T1500!}
-120.0,240.0,120.0,0,8,,,,,,
-120.0,240.0,140.0,0,8,,,,,,
-120.0,240.0,160.0,0,8,,,,,,
-120.0,240.0,180.0,0,8,,,,,,
-120.0,240.0,200.0,0,8,,,,,,
-120.0,240.0,220.0,0,8,,,,,,
-120.0,240.0,240.0,0,8,,,,,,
-120.0,240.0,260.0,0,8,,,,,,
-120.0,240.0,280.0,0,8,,,,,,
-120.0,240.0,300.0,0,8,,,,,,
-120.0,240.0,320.0,0,8,,,,,,
-120.0,260.0,0.0,0,8,,,,,,
-120.0,260.0,20.0,0,8,,,,,,
-120.0,260.0,40.0,0,8,,,,,,
-120.0,260.0,60.0,0,8,,,,,,
-120.0,260.0,80.0,0,8,,,,,,
-120.0,260.0,100.0,0,8,,,,,,
-120.0,260.0,120.0,0,8,,,,,,
-120.0,260.0,140.0,0,8,,,,,,
-120.0,260.0,160.0,0,8,,,,,,
-120.0,260.0,180.0,0,8,,,,,,
-120.0,260.0,200.0,0,8,,,,,,
-120.0,260.0,220.0,0,8,,,,,,
-120.0,260.0,240.0,0,8,,,,,,
-120.0,260.0,260.0,0,8,,,,,,
-120.0,260.0,280.0,0,8,,,,,,
-120.0,260.0,300.0,0,8,,,,,,
-120.0,260.0,320.0,0,8,,,,,,
-120.0,280.0,0.0,0,8,,,,,,
-120.0,280.0,20.0,0,8,,,,,,
-120.0,280.0,40.0,0,8,,,,,,
-120.0,280.0,60.0,0,8,,,,,,
-120.0,280.0,80.0,0,8,,,,,,
-120.0,280.0,100.0,0,8,,,,,,
-120.0,280.0,120.0,0,8,,,,,,
-120.0,280.0,140.0,0,8,,,,,,
-120.0,280.0,160.0,0,8,,,,,,
-120.0,280.0,180.0,0,8,,,,,,
-120.0,280.0,200.0,0,8,,,,,,
-120.0,280.0,220.0,0,8,,,,,,
-120.0,280.0,240.0,0,8,,,,,,
-120.0,280.0,260.0,0,8,,,,,,
-120.0,280.0,280.0,0,8,,,,,,
-120.0,280.0,300.0,0,8,,,,,,
-120.0,280.0,320.0,0,8,,,,,,
-120.0,300.0,0.0,0,8,,,,,,
-120.0,300.0,20.0,0,8,,,,,,
-120.0,300.0,40.0,0,8,,,,,,
-120.0,300.0,60.0,0,8,,,,,,
-120.0,300.0,80.0,0,8,,,,,,
-120.0,300.0,100.0,0,8,,,,,,
-120.0,300.0,120.0,0,8,,,,,,
-120.0,300.0,140.0,0,8,,,,,,
-120.0,300.0,160.0,0,8,,,,,,
-120.0,300.0,180.0,0,8,,,,,,
-120.0,300.0,200.0,0,8,,,,,,
-120.0,300.0,220.0,0,8,,,,,,
-120.0,300.0,240.0,0,8,,,,,,
-120.0,300.0,260.0,0,8,,,,,,
-120.0,300.0,280.0,0,8,,,,,,
-120.0,300.0,300.0,0,8,,,,,,
-120.0,300.0,320.0,0,8,,,,,,
-120.0,320.0,0.0,0,8,,,,,,
-120.0,320.0,20.0,0,8,,,,,,
-120.0,320.0,40.0,0,8,,,,,,
-120.0,320.0,60.0,0,8,,,,,,
-120.0,320.0,80.0,0,8,,,,,,
-120.0,320.0,100.0,0,8,,,,,,
-120.0,320.0,120.0,0,8,,,,,,
-120.0,320.0,140.0,0,8,,,,,,
-120.0,320.0,160.0,0,8,,,,,,
-120.0,320.0,180.0,0,8,,,,,,
-120.0,320.0,200.0,0,8,,,,,,
-120.0,320.0,220.0,0,8,,,,,,
-120.0,320.0,240.0,0,8,,,,,,
-120.0,320.0,260.0,0,8,,,,,,
-120.0,320.0,280.0,0,8,,,,,,
-120.0,320.0,300.0,0,8,,,,,,
-120.0,320.0,320.0,0,8,,,,,,
-120.0,340.0,0.0,0,8,,,,,,
-120.0,340.0,20.0,0,8,,,,,,
-120.0,340.0,40.0,0,8,,,,,,
-120.0,340.0,60.0,0,8,,,,,,
-120.0,340.0,80.0,0,8,,,,,,
-120.0,340.0,100.0,0,8,,,,,,
-120.0,340.0,120.0,0,8,,,,,,
-120.0,340.0,140.0,0,8,,,,,,
-120.0,340.0,160.0,0,8,,,,,,
-120.0,340.0,180.0,0,8,,,,,,
-120.0,340.0,200.0,0,8,,,,,,
-120.0,340.0,220.0,0,8,,,,,,
-120.0,340.0,240.0,0,8,,,,,,
-120.0,340.0,260.0,0,8,,,,,,
-120.0,340.0,280.0,0,8,,,,,,
-120.0,340.0,300.0,0,8,,,,,,
-120.0,340.0,320.0,0,8,,,,,,
-120.0,360.0,0.0,0,8,,,,,,
-120.0,360.0,20.0,0,8,,,,,,
-120.0,360.0,40.0,0,8,,,,,,
-120.0,360.0,60.0,0,8,,,,,,
-120.0,360.0,80.0,0,8,,,,,,
-120.0,360.0,100.0,0,8,,,,,,
-120.0,360.0,120.0,0,8,,,,,,
-120.0,360.0,140.0,0,8,,,,,,
-120.0,360.0,160.0,0,8,,,,,,
-120.0,360.0,180.0,0,8,,,,,,
-120.0,360.0,200.0,0,8,,,,,,
-120.0,360.0,220.0,0,8,,,,,,
-120.0,360.0,240.0,0,8,,,,,,
-120.0,360.0,260.0,0,8,,,,,,
-120.0,360.0,280.0,0,8,,,,,,
-120.0,360.0,300.0,0,8,,,,,,
-120.0,360.0,320.0,0,8,,,,,,
-120.0,380.0,0.0,0,8,,,,,,
-120.0,380.0,20.0,0,8,,,,,,
-120.0,380.0,40.0,0,8,,,,,,
-120.0,380.0,60.0,0,8,,,,,,
-120.0,380.0,80.0,0,8,,,,,,
-120.0,380.0,100.0,0,8,,,,,,
-120.0,380.0,120.0,0,8,,,,,,
-120.0,380.0,140.0,0,8,,,,,,
-120.0,380.0,160.0,0,8,,,,,,
-120.0,380.0,180.0,0,8,,,,,,
-120.0,380.0,200.0,0,8,,,,,,
-120.0,380.0,220.0,0,8,,,,,,
-120.0,380.0,240.0,0,8,,,,,,
-120.0,380.0,260.0,0,8,,,,,,
-120.0,380.0,280.0,0,8,,,,,,
-120.0,380.0,300.0,0,8,,,,,,
-120.0,380.0,320.0,0,8,,,,,,
-120.0,400.0,0.0,0,8,,,,,,
-120.0,400.0,20.0,0,8,,,,,,
-120.0,400.0,40.0,0,8,,,,,,
-120.0,400.0,60.0,0,8,,,,,,
-120.0,400.0,80.0,0,8,,,,,,
-120.0,400.0,100.0,0,8,,,,,,
-120.0,400.0,120.0,0,8,,,,,,
-120.0,400.0,140.0,0,8,,,,,,
-120.0,400.0,160.0,0,8,,,,,,
-120.0,400.0,180.0,0,8,,,,,,
-120.0,400.0,200.0,0,8,,,,,,
-120.0,400.0,220.0,0,8,,,,,,
-120.0,400.0,240.0,0,8,,,,,,
-120.0,400.0,260.0,0,8,,,,,,
-120.0,400.0,280.0,0,8,,,,,,
-120.0,400.0,300.0,0,8,,,,,,
-120.0,400.0,320.0,0,8,,,,,,
-120.0,420.0,0.0,0,8,,,,,,
-120.0,420.0,20.0,0,8,,,,,,
-120.0,420.0,40.0,0,8,,,,,,
-120.0,420.0,60.0,0,8,,,,,,
-120.0,420.0,80.0,0,8,,,,,,
-120.0,420.0,100.0,0,8,,,,,,
-120.0,420.0,120.0,0,8,,,,,,
-120.0,420.0,140.0,0,8,,,,,,
-120.0,420.0,160.0,0,8,,,,,,
-120.0,420.0,180.0,0,8,,,,,,
-120.0,420.0,200.0,0,8,,,,,,
-120.0,420.0,220.0,0,8,,,,,,
-120.0,420.0,240.0,0,8,,,,,,
-120.0,420.0,260.0,0,8,,,,,,
-120.0,420.0,280.0,0,8,,,,,,
-120.0,420.0,300.0,0,8,,,,,,
-120.0,420.0,320.0,0,8,,,,,,
-120.0,440.0,0.0,0,8,,,,,,
-120.0,440.0,20.0,0,8,,,,,,
-120.0,440.0,40.0,0,8,,,,,,
-120.0,440.0,60.0,0,8,,,,,,
-120.0,440.0,80.0,0,8,,,,,,
-120.0,440.0,100.0,0,8,,,,,,
-120.0,440.0,120.0,0,8,,,,,,
-120.0,440.0,140.0,0,8,,,,,,
-120.0,440.0,160.0,0,8,,,,,,
-120.0,440.0,180.0,0,8,,,,,,
-120.0,440.0,200.0,0,8,,,,,,
-120.0,440.0,220.0,0,8,,,,,,
-120.0,440.0,240.0,0,8,,,,,,
-120.0,440.0,260.0,0,8,,,,,,
-120.0,440.0,280.0,0,8,,,,,,
-120.0,440.0,300.0,0,8,,,,,,
-120.0,440.0,320.0,0,8,,,,,,
-120.0,460.0,0.0,0,8,,,,,,
-120.0,460.0,20.0,0,8,,,,,,
-120.0,460.0,40.0,0,8,,,,,,
-120.0,460.0,60.0,0,8,,,,,,
-120.0,460.0,80.0,0,8,,,,,,
-120.0,460.0,100.0,0,8,,,,,,
-120.0,460.0,120.0,0,8,,,,,,
-120.0,460.0,140.0,0,8,,,,,,
-120.0,460.0,160.0,0,8,,,,,,
-120.0,460.0,180.0,0,8,,,,,,
-120.0,460.0,200.0,0,8,,,,,,
-120.0,460.0,220.0,0,8,,,,,,
-120.0,460.0,240.0,0,8,,,,,,
-120.0,460.0,260.0,0,8,,,,,,
-120.0,460.0,280.0,0,8,,,,,,
-120.0,460.0,300.0,0,8,,,,,,
-120.0,460.0,320.0,0,8,,,,,,
-120.0,480.0,0.0,0,8,,,,,,
-120.0,480.0,20.0,0,8,,,,,,
-120.0,480.0,40.0,0,8,,,,,,
-120.0,480.0,60.0,0,8,,,,,,
-120.0,480.0,80.0,0,8,,,,,,
-120.0,480.0,100.0,0,8,,,,,,
-120.0,480.0,120.0,0,8,,,,,,
-120.0,480.0,140.0,0,8,,,,,,
-120.0,480.0,160.0,0,8,,,,,,
-120.0,480.0,180.0,0,8,,,,,,
-120.0,480.0,200.0,0,8,,,,,,
-120.0,480.0,220.0,0,8,,,,,,
-120.0,480.0,240.0,0,8,,,,,,
-120.0,480.0,260.0,0,8,,,,,,
-120.0,480.0,280.0,0,8,,,,,,
-120.0,480.0,300.0,0,8,,,,,,
-120.0,480.0,320.0,0,8,,,,,,
-120.0,500.0,0.0,0,8,,,,,,
-120.0,500.0,20.0,0,8,,,,,,
-120.0,500.0,40.0,0,8,,,,,,
-120.0,500.0,60.0,0,8,,,,,,
-120.0,500.0,80.0,0,8,,,,,,
-120.0,500.0,100.0,0,8,,,,,,
-120.0,500.0,120.0,0,8,,,,,,
-120.0,500.0,140.0,0,8,,,,,,
-120.0,500.0,160.0,0,8,,,,,,
-120.0,500.0,180.0,0,8,,,,,,
-120.0,500.0,200.0,0,8,,,,,,
-120.0,500.0,220.0,0,8,,,,,,
-120.0,500.0,240.0,0,8,,,,,,
-120.0,500.0,260.0,0,8,,,,,,
-120.0,500.0,280.0,0,8,,,,,,
-120.0,500.0,300.0,0,8,,,,,,
-120.0,500.0,320.0,0,8,,,,,,
-100.0,0.0,0.0,0,8,,,,,,
-100.0,0.0,20.0,0,8,,,,,,
-100.0,0.0,40.0,0,8,,,,,,
-100.0,0.0,60.0,0,8,,,,,,
-100.0,0.0,80.0,0,8,,,,,,
-100.0,0.0,100.0,0,8,,,,,,
-100.0,0.0,120.0,0,8,,,,,,
-100.0,0.0,140.0,0,8,,,,,,
-100.0,0.0,160.0,0,8,,,,,,
-100.0,0.0,180.0,1,0,-45,2166,1668,2067,899,{#000P2166T1500!#001P1668T1500!#002P2067T1500!#003P0899T1500!}
-100.0,0.0,200.0,1,0,-42,2166,1632,1945,834,{#000P2166T1500!#001P1632T1500!#002P1945T1500!#003P0834T1500!}
-100.0,0.0,220.0,1,0,-33,2166,1632,1884,841,{#000P2166T1500!#001P1632T1500!#002P1884T1500!#003P0841T1500!}
-100.0,0.0,240.0,0,8,,,,,,
-100.0,0.0,260.0,0,8,,,,,,
-100.0,0.0,280.0,0,8,,,,,,
-100.0,0.0,300.0,0,8,,,,,,
-100.0,0.0,320.0,0,8,,,,,,
-100.0,20.0,0.0,0,8,,,,,,
-100.0,20.0,20.0,0,8,,,,,,
-100.0,20.0,40.0,0,8,,,,,,
-100.0,20.0,60.0,0,8,,,,,,
-100.0,20.0,80.0,0,8,,,,,,
-100.0,20.0,100.0,0,8,,,,,,
-100.0,20.0,120.0,0,8,,,,,,
-100.0,20.0,140.0,0,8,,,,,,
-100.0,20.0,160.0,0,8,,,,,,
-100.0,20.0,180.0,1,0,-45,2082,1661,2064,903,{#000P2082T1500!#001P1661T1500!#002P2064T1500!#003P0903T1500!}
-100.0,20.0,200.0,1,0,-42,2082,1626,1942,837,{#000P2082T1500!#001P1626T1500!#002P1942T1500!#003P0837T1500!}
-100.0,20.0,220.0,1,0,-33,2082,1626,1882,844,{#000P2082T1500!#001P1626T1500!#002P1882T1500!#003P0844T1500!}
-100.0,20.0,240.0,0,8,,,,,,
-100.0,20.0,260.0,0,8,,,,,,
-100.0,20.0,280.0,0,8,,,,,,
-100.0,20.0,300.0,0,8,,,,,,
-100.0,20.0,320.0,0,8,,,,,,
-100.0,40.0,0.0,0,8,,,,,,
-100.0,40.0,20.0,0,8,,,,,,
-100.0,40.0,40.0,0,8,,,,,,
-100.0,40.0,60.0,0,8,,,,,,
-100.0,40.0,80.0,0,8,,,,,,
-100.0,40.0,100.0,0,8,,,,,,
-100.0,40.0,120.0,0,8,,,,,,
-100.0,40.0,140.0,0,8,,,,,,
-100.0,40.0,160.0,0,8,,,,,,
-100.0,40.0,180.0,1,0,-45,2005,1641,2055,913,{#000P2005T1500!#001P1641T1500!#002P2055T1500!#003P0913T1500!}
-100.0,40.0,200.0,1,0,-43,2005,1599,1918,833,{#000P2005T1500!#001P1599T1500!#002P1918T1500!#003P0833T1500!}
-100.0,40.0,220.0,1,0,-34,2005,1600,1858,839,{#000P2005T1500!#001P1600T1500!#002P1858T1500!#003P0839T1500!}
-100.0,40.0,240.0,0,8,,,,,,
-100.0,40.0,260.0,0,8,,,,,,
-100.0,40.0,280.0,0,8,,,,,,
-100.0,40.0,300.0,0,8,,,,,,
-100.0,40.0,320.0,0,8,,,,,,
-100.0,60.0,0.0,0,8,,,,,,
-100.0,60.0,20.0,0,8,,,,,,
-100.0,60.0,40.0,0,8,,,,,,
-100.0,60.0,60.0,0,8,,,,,,
-100.0,60.0,80.0,0,8,,,,,,
-100.0,60.0,100.0,0,8,,,,,,
-100.0,60.0,120.0,0,8,,,,,,
-100.0,60.0,140.0,0,8,,,,,,
-100.0,60.0,160.0,0,8,,,,,,
-100.0,60.0,180.0,1,0,-45,1937,1610,2037,926,{#000P1937T1500!#001P1610T1500!#002P2037T1500!#003P0926T1500!}
-100.0,60.0,200.0,1,0,-43,1937,1569,1898,844,{#000P1937T1500!#001P1569T1500!#002P1898T1500!#003P0844T1500!}
-100.0,60.0,220.0,1,0,-35,1937,1561,1823,835,{#000P1937T1500!#001P1561T1500!#002P1823T1500!#003P0835T1500!}
-100.0,60.0,240.0,0,8,,,,,,
-100.0,60.0,260.0,0,8,,,,,,
-100.0,60.0,280.0,0,8,,,,,,
-100.0,60.0,300.0,0,8,,,,,,
-100.0,60.0,320.0,0,8,,,,,,
-100.0,80.0,0.0,0,8,,,,,,
-100.0,80.0,20.0,0,8,,,,,,
-100.0,80.0,40.0,0,8,,,,,,
-100.0,80.0,60.0,0,8,,,,,,
-100.0,80.0,80.0,0,8,,,,,,
-100.0,80.0,100.0,0,8,,,,,,
-100.0,80.0,120.0,0,8,,,,,,
-100.0,80.0,140.0,0,8,,,,,,
-100.0,80.0,160.0,1,0,-45,1880,1602,2140,1038,{#000P1880T1500!#001P1602T1500!#002P2140T1500!#003P1038T1500!}
-100.0,80.0,180.0,1,0,-45,1880,1568,2007,939,{#000P1880T1500!#001P1568T1500!#002P2007T1500!#003P0939T1500!}
-100.0,80.0,200.0,1,0,-44,1880,1517,1847,837,{#000P1880T1500!#001P1517T1500!#002P1847T1500!#003P0837T1500!}
-100.0,80.0,220.0,1,0,-35,1880,1520,1790,843,{#000P1880T1500!#001P1520T1500!#002P1790T1500!#003P0843T1500!}
-100.0,80.0,240.0,0,8,,,,,,
-100.0,80.0,260.0,0,8,,,,,,
-100.0,80.0,280.0,0,8,,,,,,
-100.0,80.0,300.0,0,8,,,,,,
-100.0,80.0,320.0,0,8,,,,,,
-100.0,100.0,0.0,0,8,,,,,,
-100.0,100.0,20.0,0,8,,,,,,
-100.0,100.0,40.0,0,8,,,,,,
-100.0,100.0,60.0,0,8,,,,,,
-100.0,100.0,80.0,0,8,,,,,,
-100.0,100.0,100.0,0,8,,,,,,
-100.0,100.0,120.0,0,8,,,,,,
-100.0,100.0,140.0,0,8,,,,,,
-100.0,100.0,160.0,1,0,-45,1833,1550,2100,1049,{#000P1833T1500!#001P1550T1500!#002P2100T1500!#003P1049T1500!}
-100.0,100.0,180.0,1,0,-45,1833,1517,1963,946,{#000P1833T1500!#001P1517T1500!#002P1963T1500!#003P0946T1500!}
-100.0,100.0,200.0,1,0,-44,1833,1462,1790,835,{#000P1833T1500!#001P1462T1500!#002P1790T1500!#003P0835T1500!}
-100.0,100.0,220.0,1,0,-35,1833,1465,1733,842,{#000P1833T1500!#001P1465T1500!#002P1733T1500!#003P0842T1500!}
-100.0,100.0,240.0,0,8,,,,,,
-100.0,100.0,260.0,0,8,,,,,,
-100.0,100.0,280.0,0,8,,,,,,
-100.0,100.0,300.0,0,8,,,,,,
-100.0,100.0,320.0,0,8,,,,,,
-100.0,120.0,0.0,0,8,,,,,,
-100.0,120.0,20.0,0,8,,,,,,
-100.0,120.0,40.0,0,8,,,,,,
-100.0,120.0,60.0,0,8,,,,,,
-100.0,120.0,80.0,0,8,,,,,,
-100.0,120.0,100.0,0,8,,,,,,
-100.0,120.0,120.0,0,8,,,,,,
-100.0,120.0,140.0,1,0,-45,1794,1503,2156,1153,{#000P1794T1500!#001P1503T1500!#002P2156T1500!#003P1153T1500!}
-100.0,120.0,160.0,1,0,-45,1794,1491,2044,1053,{#000P1794T1500!#001P1491T1500!#002P2044T1500!#003P1053T1500!}
-100.0,120.0,180.0,1,0,-45,1794,1456,1900,943,{#000P1794T1500!#001P1456T1500!#002P1900T1500!#003P0943T1500!}
-100.0,120.0,200.0,1,0,-43,1794,1402,1721,834,{#000P1794T1500!#001P1402T1500!#002P1721T1500!#003P0834T1500!}
-100.0,120.0,220.0,1,0,-34,1794,1403,1664,841,{#000P1794T1500!#001P1403T1500!#002P1664T1500!#003P0841T1500!}
-100.0,120.0,240.0,0,8,,,,,,
-100.0,120.0,260.0,0,8,,,,,,
-100.0,120.0,280.0,0,8,,,,,,
-100.0,120.0,300.0,0,8,,,,,,
-100.0,120.0,320.0,0,8,,,,,,
-100.0,140.0,0.0,0,8,,,,,,
-100.0,140.0,20.0,0,8,,,,,,
-100.0,140.0,40.0,0,8,,,,,,
-100.0,140.0,60.0,0,8,,,,,,
-100.0,140.0,80.0,0,8,,,,,,
-100.0,140.0,100.0,0,8,,,,,,
-100.0,140.0,120.0,0,8,,,,,,
-100.0,140.0,140.0,1,0,-45,1763,1438,2086,1147,{#000P1763T1500!#001P1438T1500!#002P2086T1500!#003P1147T1500!}
-100.0,140.0,160.0,1,0,-45,1763,1424,1970,1045,{#000P1763T1500!#001P1424T1500!#002P1970T1500!#003P1045T1500!}
-100.0,140.0,180.0,1,0,-45,1763,1382,1806,924,{#000P1763T1500!#001P1382T1500!#002P1806T1500!#003P0924T1500!}
-100.0,140.0,200.0,1,0,-40,1763,1351,1673,859,{#000P1763T1500!#001P1351T1500!#002P1673T1500!#003P0859T1500!}
-100.0,140.0,220.0,1,0,-31,1763,1354,1623,872,{#000P1763T1500!#001P1354T1500!#002P1623T1500!#003P0872T1500!}
-100.0,140.0,240.0,0,8,,,,,,
-100.0,140.0,260.0,0,8,,,,,,
-100.0,140.0,280.0,0,8,,,,,,
-100.0,140.0,300.0,0,8,,,,,,
-100.0,140.0,320.0,0,8,,,,,,
-100.0,160.0,0.0,0,8,,,,,,
-100.0,160.0,20.0,0,8,,,,,,
-100.0,160.0,40.0,0,8,,,,,,
-100.0,160.0,60.0,0,8,,,,,,
-100.0,160.0,80.0,0,8,,,,,,
-100.0,160.0,100.0,1,0,-45,1737,1346,2166,1319,{#000P1737T1500!#001P1346T1500!#002P2166T1500!#003P1319T1500!}
-100.0,160.0,120.0,1,0,-45,1737,1366,2093,1226,{#000P1737T1500!#001P1366T1500!#002P2093T1500!#003P1226T1500!}
-100.0,160.0,140.0,1,0,-45,1737,1368,1997,1128,{#000P1737T1500!#001P1368T1500!#002P1997T1500!#003P1128T1500!}
-100.0,160.0,160.0,1,0,-45,1737,1348,1867,1019,{#000P1737T1500!#001P1348T1500!#002P1867T1500!#003P1019T1500!}
-100.0,160.0,180.0,1,0,-45,1737,1273,1632,858,{#000P1737T1500!#001P1273T1500!#002P1632T1500!#003P0858T1500!}
-100.0,160.0,200.0,1,0,-37,1737,1259,1536,836,{#000P1737T1500!#001P1259T1500!#002P1536T1500!#003P0836T1500!}
-100.0,160.0,220.0,0,8,,,,,,
-100.0,160.0,240.0,0,8,,,,,,
-100.0,160.0,260.0,0,8,,,,,,
-100.0,160.0,280.0,0,8,,,,,,
-100.0,160.0,300.0,0,8,,,,,,
-100.0,160.0,320.0,0,8,,,,,,
-100.0,180.0,0.0,1,0,-45,1715,1017,2146,1629,{#000P1715T1500!#001P1017T1500!#002P2146T1500!#003P1629T1500!}
-100.0,180.0,20.0,0,8,,,,,,
-100.0,180.0,40.0,0,8,,,,,,
-100.0,180.0,60.0,1,0,-45,1715,1205,2153,1447,{#000P1715T1500!#001P1205T1500!#002P2153T1500!#003P1447T1500!}
-100.0,180.0,80.0,1,0,-45,1715,1249,2118,1368,{#000P1715T1500!#001P1249T1500!#002P2118T1500!#003P1368T1500!}
-100.0,180.0,100.0,1,0,-45,1715,1279,2063,1283,{#000P1715T1500!#001P1279T1500!#002P2063T1500!#003P1283T1500!}
-100.0,180.0,120.0,1,0,-45,1715,1293,1985,1192,{#000P1715T1500!#001P1293T1500!#002P1985T1500!#003P1192T1500!}
-100.0,180.0,140.0,1,0,-45,1715,1288,1878,1089,{#000P1715T1500!#001P1288T1500!#002P1878T1500!#003P1089T1500!}
-100.0,180.0,160.0,1,0,-45,1715,1245,1702,956,{#000P1715T1500!#001P1245T1500!#002P1702T1500!#003P0956T1500!}
-100.0,180.0,180.0,1,0,-39,1715,1234,1609,919,{#000P1715T1500!#001P1234T1500!#002P1609T1500!#003P0919T1500!}
-100.0,180.0,200.0,1,0,-31,1715,1232,1547,918,{#000P1715T1500!#001P1232T1500!#002P1547T1500!#003P0918T1500!}
-100.0,180.0,220.0,0,8,,,,,,
-100.0,180.0,240.0,0,8,,,,,,
-100.0,180.0,260.0,0,8,,,,,,
-100.0,180.0,280.0,0,8,,,,,,
-100.0,180.0,300.0,0,8,,,,,,
-100.0,180.0,320.0,0,8,,,,,,
-100.0,200.0,0.0,1,0,-45,1696,978,2025,1546,{#000P1696T1500!#001P0978T1500!#002P2025T1500!#003P1546T1500!}
-100.0,200.0,20.0,1,0,-45,1696,1041,2046,1505,{#000P1696T1500!#001P1041T1500!#002P2046T1500!#003P1505T1500!}
-100.0,200.0,40.0,1,0,-45,1696,1098,2049,1451,{#000P1696T1500!#001P1098T1500!#002P2049T1500!#003P1451T1500!}
-100.0,200.0,60.0,1,0,-45,1696,1145,2031,1386,{#000P1696T1500!#001P1145T1500!#002P2031T1500!#003P1386T1500!}
-100.0,200.0,80.0,1,0,-45,1696,1181,1994,1312,{#000P1696T1500!#001P1181T1500!#002P1994T1500!#003P1312T1500!}
-100.0,200.0,100.0,1,0,-45,1696,1203,1933,1229,{#000P1696T1500!#001P1203T1500!#002P1933T1500!#003P1229T1500!}
-100.0,200.0,120.0,1,0,-45,1696,1207,1840,1133,{#000P1696T1500!#001P1207T1500!#002P1840T1500!#003P1133T1500!}
-100.0,200.0,140.0,1,0,-45,1696,1175,1681,1006,{#000P1696T1500!#001P1175T1500!#002P1681T1500!#003P1006T1500!}
-100.0,200.0,160.0,1,0,-40,1696,1160,1576,953,{#000P1696T1500!#001P1160T1500!#002P1576T1500!#003P0953T1500!}
-100.0,200.0,180.0,1,0,-32,1696,1195,1594,995,{#000P1696T1500!#001P1195T1500!#002P1594T1500!#003P0995T1500!}
-100.0,200.0,200.0,0,8,,,,,,
-100.0,200.0,220.0,0,8,,,,,,
-100.0,200.0,240.0,0,8,,,,,,
-100.0,200.0,260.0,0,8,,,,,,
-100.0,200.0,280.0,0,8,,,,,,
-100.0,200.0,300.0,0,8,,,,,,
-100.0,200.0,320.0,0,8,,,,,,
